ID,ENTRYTYPE,author,title,year,journal,booktitle,publisher,volume,number,pages,doi,url,abstract
https://doi.org/10.1111/1541-4337.70040,article,"Hassoun, Abdo; Jagtap, Sandeep; Trollman, Hana; Garcia-Garcia, Guillermo; Duong, Linh N. K.; Saxena, Prateek; Bouzembrak, Yamine; Treiblmaier, Horst; Para-López, Carlos; Carmona-Torres, Carmen; Dev, Kapal; Mhlanga, David; Aït-Kaddour, Abderrahmane",From Food Industry 4.0 to Food Industry 5.0: Identifying technological enablers and potential future applications in the food sector,2024,Comprehensive Reviews in Food Science and Food Safety,,,23,6,e370040,https://doi.org/10.1111/1541-4337.70040,https://onlinelibrary.wiley.com/doi/abs/10.1111/1541-4337.70040,"Abstract Although several food-related fields have yet to fully grasp the speed and breadth of the fourth industrial revolution (also known as Industry 4.0), growing literature from other sectors shows that Industry 5.0 (referring to the fifth industrial revolution) is already underway. Food Industry 4.0 has been characterized by the fusion of physical, digital, and biological advances in food science and technology, whereas future Food Industry 5.0 could be seen as a more holistic, multidisciplinary, and multidimensional approach. This review will focus on identifying potential enabling technologies of Industry 5.0 that could be harnessed to shape the future of food in the coming years. We will review the state-of-the-art studies on the use of innovative technologies in various food and agriculture applications over the last 5 years. In addition, opportunities and challenges will be highlighted, and future directions and conclusions will be drawn. Preliminary evidence suggests that Industry 5.0 is the outcome of an evolutionary process and not of a revolution, as is often claimed. Our results show that regenerative and/or conversational artificial intelligence, the Internet of Everything, miniaturized and nanosensors, 4D printing and beyond, cobots and advanced drones, edge computing, redactable blockchain, metaverse and immersive techniques, cyber-physical systems, digital twins, and sixth-generation wireless and beyond are likely to be among the main driving technologies of Food Industry 5.0. Although the framework, vision, and value of Industry 5.0 are becoming popular research topics in various academic and industrial fields, the agri-food sector has just started to embrace some aspects and dimensions of Industry 5.0."
https://doi.org/10.1111/japp.12761,article,"Lee, Jin Hee; Chuang, Christina",Self-Deception in Human–Sex Robot Intimacy,2025,Journal of Applied Philosophy,,,42,1,303-319,https://doi.org/10.1111/japp.12761,https://onlinelibrary.wiley.com/doi/abs/10.1111/japp.12761,"ABSTRACT A common sentiment among anti-sex-robot scholars is the apprehension that sex robots will normalize and perpetuate sexual violence towards humans. In this new chapter within the feminist sex war, the authors of this article tend to agree with anti-sex-robot concerns and seek to further identify potential harms of sex robots. However, instead of characterizing the harm in terms of what the robots represent and symbolize, we are primarily interested in the internal state of the user and the type of relationship that will emerge between human users and sex robots, which we argue is an unprecedented sexual relation. Unlike other comparable sex products and services, sex robots occupy a liminal space between being perceived as both a sexual property and agent, oscillating based on the preferences and convenience of the user. We argue that this oscillation that enables human–sex robot intimacy requires self-deception, which in turn entails individual moral responsibility. Thus, we articulate a novel virtue-based approach of examining human–robot intimacy that focuses on cultivating erotic flourishing. We conclude that people have a moral responsibility to exhibit self-awareness within the dynamics of their intimate relationship with sex robots and the (contradictory) beliefs required to maintain such intimacy."
https://doi.org/10.1111/1467-9566.70033,article,"Robins, Daniel; Brown, Nik; Atkin, Karl; Dolezal, Luna; Nettleton, Sarah",Towards a Sociology of Healthcare Robots,2025,Sociology of Health \& Illness,,,47,4,e70033,https://doi.org/10.1111/1467-9566.70033,https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-9566.70033,"ABSTRACT We propose a sociological approach to healthcare robots that emphasises the heterogeneous ethics of mutual labour and the complex definitions of care that emerge through robot design/deployment. This argument is the product of a narrative literature review that examined assistive robots deployed in care settings. We found that although the deployment of healthcare robots has redefined the concept of care, as featured in geography, legal studies, and philosophy, it rarely appears in sociological inquiry. There are three fields that this approach to a sociology of health and illness complements. These are (1) phenomenology and the new approaches to touch and recognition in embodied relations with robots, (2) biopolitics, where the governance of life is conceptualised as a conjunction between the biological and artificial and (3) the reconfiguration of healthcare labour around mutuality, where robots both maintain and are maintained by the human. We end by suggesting that the increased implementation of robotics into care work provides a broader sociological opportunity for addressing how boundaries of ‘human’ can be rethought alongside new healthcare technologies."
doi:https://doi.org/10.1002/9781394245215.ch04,inbook,"Hegde, Anusha; Bhowmik, Biswajit",Big Data Analytics for Industry 5.0,2025,,Next Generation Data Science and Blockchain Technology for Industry 5.0,"John Wiley & Sons, Ltd",,,61-90,https://doi.org/10.1002/9781394245215.ch04,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394245215.ch04,"Abstract The steam engine's power, the assembly line's efficiency, and the computer's processing speed: these disruptive new technologies were the driving forces behind the first three industrial revolutions. The fourth industrial revolution, also known as Industry 4.0, is propelled by intelligent technologies. Industry 5.0, the fifth industrial revolution, fosters collaboration between humans and robots, thereby enhancing Industry 4.0 technologies. It is anticipated that this will generate employment that is more valuable, thereby allowing individuals to engage in more creative and design-oriented activities. It is possible for factories to remain competitive and adjust to the changing requirements of their customers by implementing this change. With the implementation of suitable investments, Industry 5.0 has the potential to foster economic growth and establish a more sustainable, collaborative future for both humans and machines. Finance, healthcare, retail, and manufacturing are among the sectors that have already experienced this transformation. Industries 5.0 has been rendered feasible by technologies including blockchain, cloud computing, Big Data Analytics (BDA), Internet of Things (IoT), and 6G networks. The administration of substantial quantities of data is facilitated by BDA, in particular. To optimize the utilization of human resources and minimize waste and inefficiency, sophisticated big data management and analysis systems implement artificial intelligence and machine learning techniques. Furthermore, the enhanced customization, precision, and productivity of Industry 5.0, which is a component of the IoT, are ensured by the increased use of intelligent devices and sensors. This chapter outlines the current trends, design principles, and applications of Industry 5.0. This chapter outlines the fundamentals of Industry 5.0, its emergence, and the significance of BDA as a technology. Furthermore, this chapter outlines the architecture, design principles, and opportunities that are linked to Industry 5.0, including optimization of human efficiency, personalized services, enhanced automation, and higher-value employment. In this chapter, Industry 5.0 faces a variety of obstacles, such as a scarcity of qualified workers, a time-consuming process, a substantial budget requirement, and security and privacy concerns. Furthermore, this chapter provides a comprehensive analysis of the most recent developments in the field, the paradigm shift toward Industry 5.0, and a diverse array of prospective futures. This chapter outlines the primary challenges, interests, and problems of Industry 5.0 in relation to BDA."
doi:https://doi.org/10.1002/9781394200801.index,inbook,,Index,2024,,Conversational Artificial Intelligence,"John Wiley & Sons, Ltd",,,729-770,https://doi.org/10.1002/9781394200801.index,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394200801.index,
https://doi.org/10.1002/cb.2491,article,"Zhang, Xuan; Chen, Hanyu; Ma, Yidan",When You Feel You Own AI Assistants: How Consumer Ownership Enhances Consumers' Adoption Intention,2025,Journal of Consumer Behaviour,,,24,4,1669-1684,https://doi.org/10.1002/cb.2491,https://onlinelibrary.wiley.com/doi/abs/10.1002/cb.2491,"ABSTRACT AI assistants are transforming the business landscape by revolutionizing customer service, sales, and marketing. This study investigates how consumer ownership—defined as the psychological sense of ownership over AI products—affects adoption intentions of AI assistants. Drawing on psychological ownership theory and the theory of commitment, we find that consumer ownership significantly increases adoption intention by fostering a stronger sense of commitment to the product. In a series of three studies, we demonstrate that real ownership (Study 1, N = 120, Survey) and perceived ownership (Study 2, N = 200, Experiment) both enhance adoption intentions. Furthermore, Study 3 (N = 200, Experiment) reveals that the impact of ownership is moderated by the type of AI assistant. Specifically, the effect is stronger for functional AI assistants but disappears for companion AI assistants. This research provides valuable strategies for businesses to increase AI adoption."
https://doi.org/10.1111/dewb.12461,article,"Jecker, Nancy S.; Atuire, Caesar A.",Personhood: An emergent view from Africa and the West,2025,Developing World Bioethics,,,25,2,154-163,https://doi.org/10.1111/dewb.12461,https://onlinelibrary.wiley.com/doi/abs/10.1111/dewb.12461,"Abstract African understandings of personhood are complex, with different accounts emphasizing distinct aspects of what it means to be a person. Some accounts stress excellence of character and performing well in social roles and relationships, while others focus on innate moral qualities of individuals independent of their conduct and character. This paper sheds new light on these twin aspects of personhood. It proposes a way to navigate these dual features by bringing African and Western personhood into conversation, building on the strengths of each approach, and developing a new view of personhood that we call, Emergent Personhood. Section 1 introduces diverse approaches to personhood within African thought. Section 2 compares African and Western approaches. Section 3 evaluates advantages and disadvantages of each and identifies conditions that any account of personhood must meet to leverage the advantages and avoid the disadvantages identified. Section 4 introduces Emergent Personhood, which meets these conditions. Section 5 concludes that expanding the conversation about personhood across cultures enriches an ongoing conversation about what it means to be a person."
doi:https://doi.org/10.1002/9781394173006.ch4,inbook,"Musthafa, Namya; Suresh, P.; Musthafa, Yazid",Evolution of AI in CPS,2024,,Cyber Physical Energy Systems,"John Wiley & Sons, Ltd",,,103-145,https://doi.org/10.1002/9781394173006.ch4,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394173006.ch4,"Summary The main goal of this chapter is to discuss how artificial intelligence (AI) is potentially used in cyber-physical systems. Additionally, the focus of the discussion will be on its real-time applications and attributes of human interactions. The focus of the literature review is on identifying the growing influence of AI in e-CPS that supports both technical and human levels. This helps in analyzing data, drawing conclusions, making predictions, and overall making better judgments using a set of tools called artificial intelligence (AI). Consequently, several academic and business articles were reviewed to support the conclusions. Natural sciences and social sciences differ from one another, making it impossible to apply traditional scientific procedures to social sciences. However, this example might be improved with the application of AI and knowledge technology in general in economics. It may evaluate its effect on the real world by simulating human behavior. Making more accurate predictions as well as spotting financial bubbles and other possible economic weaknesses may be made simpler as a result. While its instruments can violate privacy protections, its algorithms have the potential to strengthen already biased practices. Adhering to values like responsibility, transparency, and fairness will help address these flaws."
https://doi.org/10.1002/rob.70001,article,"More, Shraddha Subhash; Bansode, Rajesh",FCN-YOLOS: An Effective Deep-Learning Model for Real-Time Object Detection,,Journal of Field Robotics,,,n/a,n/a,,https://doi.org/10.1002/rob.70001,https://onlinelibrary.wiley.com/doi/abs/10.1002/rob.70001,"ABSTRACT Real-time object recognition is a significant field of research with numerous applications, including object tracking, video surveillance, and autonomous driving. This identifies the smallest bounding boxes that encompass the objects of interest within the input images. Nevertheless, these approaches face challenges, like limited support for quantization and suboptimal trade in achieving accurate object detection. To address these issues, a novel approach called Faster region-based Convoluted Non-monopolize search You Only Look Once neural architecture Search (FCN-YOLOS) is introduced for object detection. This approach merges the advanced feature abstraction abilities of Faster R-CNN with the efficient object recognition strengths of YOLOv8, enhanced by NAS optimization. YOLOv8 is employed for its rapid and accurate real-time detection of abandoned items, while Faster R-CNN contributes sophisticated feature extraction by utilizing statistical, grid, and Histogram of Oriented Optical Flow (HOOF) features to improve object representation and classification. Additionally, NAS optimizes hyperparameters by balancing exploration and exploitation, which helps minimize the loss function, reduce overfitting, and enhance generalization. This results in exceptional real-time object detection performance within the FCN-YOLOS framework. The proposed technique has demonstrated a maximum image of approximately 99\%, 96.3\%, 94.9\%, and 95.2\% concerning brightness realization compared to existing methods for accuracy, recall, precision, and F1 score, respectively. These outcomes highlight its extensive applicability across diverse object detection contexts, rendering it a compelling option for both academic and industrial research. Overall, the proposed approach for object recognition techniques in feature extraction and hyperparameter adjustments further improves evaluation in terms of efficiency and object detection accuracy."
https://doi.org/10.1002/amp2.70011,article,"Mohammadzadeh, Mohammad; Günay, Elif Elçin; Jackman, John; Kremer, Gül E.; Kremer, Paul",Utilization of Data Augmentation Techniques in Automated Inspection Systems for Defect Detection in Metals With Limited Data,2025,Journal of Advanced Manufacturing and Processing,,,7,3,e70011,https://doi.org/10.1002/amp2.70011,https://onlinelibrary.wiley.com/doi/abs/10.1002/amp2.70011,"ABSTRACT Accurate identification of defects on metal surfaces is of great interest to many industry sectors, such as the automotive and aerospace industries. In contrast to conventional manual inspection techniques, recent automated inspection systems employ deep learning models trained to detect defects rapidly and precisely. The development of these models often requires a substantial image dataset to acquire adequate knowledge of defect features and enhance their predictive accuracy. When data is limited, augmentation techniques are often used to improve the precision and accuracy of defect detection systems. This study examined the prediction performance of two object detection models, namely Faster Region-based Convolutional Neural Network (Faster R-CNN) and You Only Look Once version 8 (YOLOv8), to identify dent defects in limited images of cast iron cylinder head surfaces. The original image set contains 46 images with 563 dents. To overcome limited data availability, common image augmentation techniques along with a copy-paste method were applied. Results show that standard augmentation improved YOLOv8 accuracy by 8.00\% and average precision (AP) by 3.00\%. On the other hand, the copy-paste technique achieved a 20.00\% increase in accuracy and a 1\% increase in AP with just 200 synthetic dents. These results provide support for using the copy-paste augmentation strategy to enhance defect detection performance, with a limited dataset, contributing to more accurate defect identification in remanufacturing processes."
https://doi.org/10.1111/jcal.13032,article,"Xie, Zehang; Wu, Xinzhu; Xie, Yunxiang",Can interaction with generative artificial intelligence enhance learning autonomy? A longitudinal study from comparative perspectives of virtual companionship and knowledge acquisition preferences,2024,Journal of Computer Assisted Learning,,,40,5,2369-2384,https://doi.org/10.1111/jcal.13032,https://onlinelibrary.wiley.com/doi/abs/10.1111/jcal.13032,"Abstract Background With the development of artificial intelligence (AI) technology, generative AI has been widely used in the field of education and represents a groundbreaking shift in overcoming the constraints of time and space within educational activities. However, previous literature has not paid enough attention to AI-involved teaching patterns, and it is necessary to evaluate the effects of this learning pattern. Objectives Based on the social presence theory and the community of inquiry model, the main purpose of this study is to evaluate whether and how interaction frequency with chatbots (IFC) affects people's learning autonomy (LA) under two preferences: knowledge acquisition and virtual companionship, and whether social presence (SP) plays a mediating role. Methods The 1-year longitudinal study was designed to be conducted from May 2022 to May 2023 and included three rounds of surveys of 1155 undergraduate students on their use of robots for learning. Results and Conclusions For learners preferring virtual companionship, no direct correlation was found between IFC and LA. However, SP acted as a mediating factor, enhancing LA through increased chatbot interactions. This suggests that while direct interactions may not directly influence LA, the resulting SP can foster it. Conversely, for learners favouring knowledge acquisition, higher IFC negatively impacted both SP and LA. Despite this, a strong sense of SP consistently correlated positively with LA, indicating it could offset some negative effects of frequent chatbot use."
https://doi.org/10.1111/bjet.70002,article,"Pan, Mengru; Lai, Chun; Guo, Kai",AI chatbots as reading companions in self-directed out-of-class reading: A self-determination theory perspective,,British Journal of Educational Technology,,,n/a,n/a,,https://doi.org/10.1111/bjet.70002,https://onlinelibrary.wiley.com/doi/abs/10.1111/bjet.70002,"Self-directed learning (SDL) is pivotal for academic success and lifelong learning, in which motivation has been a major challenge, especially in the context of self-directed out-of-class reading. According to self-determination theory (SDT), the fulfilment of three basic psychological needs (BPNs)—autonomy, competence and relatedness—is key to autonomous motivation. However, it is hard to provide personalised support to BPNs in self-directed out-of-class reading. Generative artificial intelligence (GenAI), with its capacity for generative human-like outputs, makes the provision of personalised interactive support possible. This study thus examined how GenAI-powered chatbots can be utilised to serve as reading companions to fulfil BPNs in self-directed out-of-class reading. An online reading platform was developed, where students engaged in self-directed out-of-class reading. Sixty-nine students from two classes at a Chinese university were randomly assigned to two reading conditions: the experimental group (EG; N = 36) where students had access to a GenAI-powered chatbot as a reading companion on the platform; and the control group (CG; N = 33) where students did not have access to the GenAI-powered chatbot during reading. Multiple data sources were collected and analysed, including pre- and post-reading tests, pre- and post-questionnaires on reading motivation and self-directed out-of-class reading, log data on reading amounts and semi-structured interviews. The findings revealed that EG showed significant improvement in autonomous reading motivation and self-directed out-of-class reading. Reading performance did not differ between the two groups. This study offers valuable evidence on the efficacy of integrating GenAI chatbots into SDL through the lens of SDT. Pedagogically, educators can leverage GenAI technology to cater to students' BPNs, bolstering their SDL capabilities and academic achievement. Practitioner notes What is already known about the topic Self-directed learning (SDL) has been recognised as a crucial competence for academic success and lifelong learning. Motivation has been a major challenge in self-directed out-of-class reading, with the fulfilment of basic psychological needs (BPNs) identified as vital for autonomous motivation according to self-determination theory (SDT). Generative artificial intelligence (GenAI) has the potential to fulfil students' BPNs by providing personalised interactive support to enhance their motivation and SDL. What this paper adds This study adopted the theoretical lens of SDT to develop a GenAI-empowered online reading platform with a companion chatbot named Reade, aiming to fulfil students' BPNs in self-directed out-of-class reading. This study examined the efficacy of the designed chatbot-assisted BPNs (CaBPNs) in supporting self-directed out-of-class reading. This study offers empirical evidence that CaBPNs support can enhance students' reading motivation and self-directed out-of-class reading. Implications for practice and/or policy Educators should capitalise on the potential of GenAI chatbots in fulfilling learners' BPNs through the provision of personalised interactive support to boost autonomous motivation and SDL. Educators should be aware of the role of AI literacy in leveraging the full potential of chatbot support for SDL and take proactive steps to cultivate learners' AI literacy."
https://doi.org/10.1002/mar.21975,article,"Yu, Lingzhi; Fan, Xiucheng",Lonely human and dominant robot: Similarity versus complementary attraction,2024,Psychology \& Marketing,,,41,5,1133-1151,https://doi.org/10.1002/mar.21975,https://onlinelibrary.wiley.com/doi/abs/10.1002/mar.21975,"Abstract While social robots can provide companionship, people hesitate to connect with them. This research delves into a neglected question: How can we enhance the probability of potential users, especially those grappling with loneliness, connecting with companion robots to fulfill their social needs? Building upon the friendliness–dominance model and attraction theory in social psychology, our six studies reveal that individuals experiencing greater loneliness hold generally less favorable attitudes toward the idea of adopting robotic companionship. However, lonelier individuals show a higher inclination to bond with robots that act submissive rather than dominant ones. This research contributes to the understanding of human–robot interaction by examining how human traits and their perceptions of robot personalities jointly influence the interaction. The results have significant implications for guiding the design of robot product attributes to enhance their appeal to individuals experiencing varying degrees of loneliness."
https://doi.org/10.1002/hrm.22267,article,"He, Guohua; Yam, Kai Chi; Zhao, Puchu; Dong, Xiaowei; Zheng, Lixun; Qin, Xin",Leaders Inflate Performance Ratings for Employees Who Use Robots to Augment Their Performance,2025,Human Resource Management,,,64,2,543-563,https://doi.org/10.1002/hrm.22267,https://onlinelibrary.wiley.com/doi/abs/10.1002/hrm.22267,"ABSTRACT With robot usage becoming increasingly prevalent in contemporary workplaces, a key task for supervisors is conducting performance ratings in the context of employee-robot value co-creation. In this research, we explore whether, how, and when employees' robot usage affects supervisors' performance ratings. Drawing upon attribution theory, we suggest that supervisors might overestimate the performance of employees who use robots at work. Across a pilot study, two experiments, and one field study, we find that employees' robot usage is positively associated with supervisors' illusory performance transference (i.e., supervisors' belief that robot–associated performance should be attributed to employees who use robots at work). In turn, this transference is positively associated with high performance ratings for the respective employees. Furthermore, the supervisor–perceived experience of robots (i.e., supervisors' perceptions that robots are able to feel emotions and sensations) weakens this indirect effect. We conclude by discussing the theoretical and practical implications of our findings and future directions."
doi:https://doi.org/10.1002/9781394198252.index,inbook,,Index,2025,,Intelligent Robots and Cobots,"John Wiley & Sons, Ltd",,,401-405,https://doi.org/10.1002/9781394198252.index,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394198252.index,
https://doi.org/10.1002/rob.22461,article,"Shu, Yongjie; Dong, Linwei; Liu, Jianfeng; Liu, Cheng; Wei, Wei",Overview of Terrain Traversability Evaluation for Autonomous Robots,2025,Journal of Field Robotics,,,42,5,1724-1765,https://doi.org/10.1002/rob.22461,https://onlinelibrary.wiley.com/doi/abs/10.1002/rob.22461,"ABSTRACT Traversability evaluation is the foundation and core of unmanned platforms for scene understanding and autonomous navigation, whose successful completion relies on the analysis of the platform's characteristics and the semantic and geometric features of the surrounding environment. This topic has been reviewed by many literatures, which are characterized by a single perspective and lack comprehensive evaluation frameworks. Thus, the concept and developmental trajectory of traversability evaluation are initially outlined in this paper, distinguishing it from other issues, while constructing an evaluation framework based on two categories: direct assessment and downstream task assessment. Subsequently, traversability evaluation methods are classified based on multiple dimensions, including sensor types, robot types, usage scenarios, and learning approaches. On the basis of the constructed evaluation framework, comparisons are made among existing algorithms in terms of performance and runtime. Subsequently, a summary is provided on commonly used features and their mainstream computation methods in terrain evaluation. Additionally, open-source data sets in this field and projects for scene construction and algorithm validation are compiled and organized. Finally, an analysis is conducted on the development direction and trends, emphasizing the urgent need to establish standardized evaluation systems and comparison baselines. Furthermore, it is imperative that various environmental and platform information be comprehensively integrated into algorithms, while also ensuring that simulation, demonstration, and exploration are incorporated into a unified framework to enhance the robot's learning capability."
https://doi.org/10.1111/ijcs.70117,article,"Husain, Rehan; Prentice, Catherine",Anthropomorphism and Consumer Experience—Review and Future Research Agenda,2025,International Journal of Consumer Studies,,,49,5,e70117,https://doi.org/10.1111/ijcs.70117,https://onlinelibrary.wiley.com/doi/abs/10.1111/ijcs.70117,"ABSTRACT Anthropomorphism has widely been discussed in marketing literature as a concept that accounts for customer attitudes and behaviors. The study undertook a systematic literature review to reveal the relationship between anthropomorphism and customer experience. The review employed the Theory-Context-Construct-Methods (TCCM) framework, bibliometric analysis (performance analysis and scientific mapping), and systematic content analysis. 177 peer-reviewed journal articles published between 2003 and 2025 were selected. The analysis highlights the most prolific authors, articles, journals, various research streams, and prospective research directions. The findings include the most utilized theories, contexts, countries, and methodologies in anthropomorphic experience research. The study provides a structured framework that encapsulates the antecedents, moderators, mediators, and consequences of the phenomenon for future research. The insights derived from this analysis bear significant implications for researchers and marketing practitioners."
https://doi.org/10.1002/ajim.23729,article,"Howard, John; Murashov, Vladimir; Roth, Gary; Wendt, Christopher; Carr, Jacob; Cheng, Marvin; Earnest, Scott; Elliott, K. C.; Haas, Emily; Liang, Ci-Jyun; Petery, Gretchen; Ragsdale, Jennifer; Reid, Christopher; Spielholz, Peregrin; Trout, Douglas; Srinivasan, Divya",Industrial Robotics and the Future of Work,2025,American Journal of Industrial Medicine,,,68,7,559-572,https://doi.org/10.1002/ajim.23729,https://onlinelibrary.wiley.com/doi/abs/10.1002/ajim.23729,"ABSTRACT Starting in the 1970s with robots that were physically isolated from contact with their human co-workers, robots now collaborate with human workers towards a common task goal in a shared workspace. This type of robotic device represents a new era of workplace automation. Industrial robotics is rapidly evolving due to advances in sensor technology, artificial intelligence (AI), wireless communications, mechanical engineering, and materials science. While these new robotic devices are used mainly in manufacturing and warehousing, human-robot collaboration is now seen across multiple goods-producing and service-delivery industry sectors. Assessing and controlling the risks of human-robot collaboration is a critical challenge for occupational safety and health research and practice as industrial robotics becomes a pervasive feature of the future of work. Understanding the physical, psychosocial, work organization, and cybersecurity risks associated with the increasing use of robotic technologies is critical to ensuring the safe development and implementation of industrial robotics. This commentary provides a brief review of the uses of robotic technologies across selected industry sectors; the risks of current and future industrial robotic applications for worker and employer alike; strategies for integrating human-robot collaboration into a health and safety management system; and the role of robotic safety standards in the future of work."
doi:https://doi.org/10.1002/9781394198252.ch14,inbook,"Biswas, Bipradeep; Mishra, Sushruta; Balamurugan, S.",Data Analytics and Collaborative Robots in Smart Territory,2025,,Intelligent Robots and Cobots,"John Wiley & Sons, Ltd",,,291-316,https://doi.org/10.1002/9781394198252.ch14,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394198252.ch14,"Summary The integration of collaborative robots, known as cobots, with the Internet of Things (IoT), marks a new era where everyday items seamlessly connect to the web. This convergence envisions a future where previously isolated objects gain an online presence, resulting in a significant increase in connected devices. This surge in connections generates vast amounts of data, which aligns with the expansion of big data. Data analytics for IoT within the realm of cobots involves collecting, processing, and analyzing the copious data generated by IoT devices to extract insights and inform decision-making. Cobots and other IoT devices produce various data types, ranging from structured to unstructured, originating from sources like sensors and wearables. The integration of data analytics and these intelligent devices offers numerous opportunities for advancing big data and analytics within IoT systems. This paper explores the latest advancements in big data analytics for cobots, addressing the challenges researchers that face in both IoT settings and cobots. The discussion encompasses gaps in the analytics, research methodologies, and techniques for data management. Additionally, it outlines the IoT architecture for big data analytics, taxonomy, use cases, and applications of the devices. Lastly, it concludes with an examination of opportunities and prospects in the field of IoT data analytics for cobots."
doi:https://doi.org/10.1002/9781394198252.ch7,inbook,"Ganesh Kumar, G.; Kanakaprabha, S.",Intelligent Robots and Cobots,2025,,Intelligent Robots and Cobots,"John Wiley & Sons, Ltd",,,131-157,https://doi.org/10.1002/9781394198252.ch7,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394198252.ch7,"Summary In this chapter, we explore the concepts and applications of intelligent robots and cobots in the context of Industry 5.0 transformation. We begin by providing an overview of Industry 5.0 and its goals of merging human capabilities with advanced technologies. We then delve into the concepts of intelligent robots and cobots, highlighting their characteristics, functionalities, and potential benefits. Subsequently, we discuss various application areas where intelligent robots and cobots are revolutionizing industries, including manufacturing, healthcare, logistics, and more. Furthermore, we address the challenges and considerations associated with implementing intelligent robots and cobots, such as safety, ethics, and human–machine interaction. Finally, we conclude the chapter by outlining the future prospects and potential impacts of intelligent robots and cobots in driving the Industry 5.0 transformation."
doi:https://doi.org/10.1002/9781394308347.ch7,inbook,,AI Enriching the Human Experience,2024,,A New Age of Reason,"John Wiley & Sons, Ltd",,,73-85,https://doi.org/10.1002/9781394308347.ch7,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394308347.ch7,"Summary This chapter deals with artificial intelligence (AI) because it's clearly having its moment right now, as generative AI and the chatbot based on the technology, OpenAI's ChatGPT, take the world by storm. Many articles on AI's history point to the fact that the general concept has been swirling around for considerably longer than many of us may realize, potentially dating back to ancient or medieval times, bringing back another story from ancient Greeks. Expert systems demonstrated AI's capabilities in delivering real world, practical applications in business and other areas. In the early 2000s, the emergence of big data helped propel AI to the next level. In the realm of science, AI's potential is also enormous. It is being used to help with early diagnosis of diseases, as well as in the development of breakthroughs in biotech involving cell and gene therapeutics."
doi:https://doi.org/10.1002/9781394308347.index,inbook,,Index,2024,,A New Age of Reason,"John Wiley & Sons, Ltd",,,215-228,https://doi.org/10.1002/9781394308347.index,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394308347.index,
https://doi.org/10.1002/cb.2353,article,"Mansoor, Shafayet; Rahman, Syed Mahmudur; Bowden, Jana Lay-Hwa","Purchase spillovers from the metaverse to the real world: The roles of social presence, trialability, and customer experience",2024,Journal of Consumer Behaviour,,,23,5,2501-2552,https://doi.org/10.1002/cb.2353,https://onlinelibrary.wiley.com/doi/abs/10.1002/cb.2353,"Abstract The promise of the metaverse as a collective, virtual, and shared social space is revolutionizing digital retail. This study provides groundbreaking insights into customer experience in immersive metaverse environments, as well as into how these experiences on metaverse platforms influence customers' real-world consumption behaviors. Drawing upon data from metaverse platform users in the US, this study identifies the specific antecedents of a positive customer experience on metaverse platforms, including the role of social presence and trialability. Further, it demonstrates the potential for purchase spillovers from the metaverse to traditional retail channels, extending the omnichannel retail literature. In addition, it examines how early-stage versus long-term users of the metaverse shape users' intentions to revisit metaverse platforms. Based on our results, we offer a comprehensive model of customers' metaverse behaviors, which may be used to predict and enhance customers' purchase intentions across channels. Our results also demonstrate that the metaverse is not merely a parallel digital retail channel but instead an influential extension of the customers' real-world consumption. From a managerial perspective, we offer metaverse operators and retail brand managers insights into how an engaging and immersive customer experience in the metaverse can be developed to support metaverse platform growth, and targeted brand strategies that translate into real-world gain for both the brand and the customer. The findings suggest that metaverse platforms must deliver customer experiences at a very high level to prevent stagnation in metaverse usage intentions; therefore, managers can confidently continue investing in relevant strategies to fuel metaverse platform growth."
